galaxy_id,galaxy_ra,galaxy_dec,galaxy_z,galaxy_gmag,galaxy_rmag,galaxy_imag,galaxy_ellipticity,galaxy_PA,galaxy_Einstein_radius,galaxy_velocity_dispersion,galaxy_shear,galaxy_shearPA,source_x,source_y,source_gmag,source_rmag,source_imag,source_zmag,source_ymag,source_redshift,source_magnification,image_count
42692808145926016,352.10436334083926,0.3712368002736952,0.3680163,22.083818,20.467112,19.768414,0.1255766975039709,35.15555150619378,0.587101273284515,187.67057883236416,0.0020163285761781932,169.49988823844896,0.3435044355995506,1.4801771139505169,25.81914821005412,25.56346587457627,24.97255806679374,24.67757476389013,24.626240234223697,1.0243930158141266,1.3555087356482134,2.0
42692133836051099,352.9261740199942,0.85341776131468,0.65335083,23.78028,22.212635,21.031193,0.0627421552434386,230.66647925391564,0.7284899513942972,202.72433672344567,0.019225066789878387,96.13186646506941,0.9087663330391822,0.07776315325252481,27.456690732383567,26.45665272545506,25.84447274917186,25.590587979094796,25.202460328843106,2.662028217239454,3.2103552473158103,2.0
44222645431992595,150.53867849751356,3.575425951556587,0.5442292,23.249584,21.782822,20.857355,0.4254519878301455,-40.491167527055296,0.8874155773802581,208.61988623845173,0.013582194383795394,13.284127567977597,1.8354117888293282,-1.1793236792485615,26.73327708537139,25.038863028563455,24.715868634870645,24.52831803525968,24.367251237447555,3.434632751109581,0.7713093068896427,2.0
43154207892595346,148.79952240740204,2.573575138827126,0.2503432,20.744175,19.45097,18.740637,0.2825928417649199,-63.309653783459225,0.7786677251530867,190.7728033250735,0.006543142520278742,1.7198205230647834,0.6962265620759595,-1.7705829018615133,25.861912578662363,25.073182198716516,24.2727643861129,23.399180896507055,22.858450743103546,1.231057567252737,0.9831802946465693,2.0
43158863637144907,149.91753179380598,1.8312081500833324,0.5609096,23.134739,21.697062,20.80971,0.029088604156956,-87.55131301282194,0.8116133326026128,202.93775926825228,0.005943167362540017,28.16474264001366,-1.4890231649851824,-1.1018438199931275,24.580250387328594,23.72202658560187,23.516824373130856,23.393664046178987,23.454929892128366,3.0593904194647026,1.7322349239461396,2.0
42691974922272212,353.1929031521727,0.0227983749436007,0.8084512,24.27477,22.913244,21.730831,0.4211292104200768,-33.744627098984594,0.5191331680519957,180.48047003885677,0.0023881160476288627,108.00478189658752,0.07020428221877023,-1.3293694378143202,26.06251415697846,25.340755620108986,24.989517036497723,24.863553134114582,24.752215613919454,2.803531852284833,1.3238952972978988,2.0
42089322291146200,150.35716380080265,0.7332007035749852,0.75468636,24.516052,23.008402,21.796164,0.2804406195543854,226.01273740366508,0.5544239799769183,175.41129080494684,0.016088525408009115,58.56667849663438,-0.47800021609677673,-0.4802520695570443,26.392327713784002,24.90526757234571,24.715036100878237,24.631409538470937,24.573900094216913,3.666619458669697,33.51975310818853,4.0
43153937309664000,149.06221083891188,2.834942104253773,1.0010337,23.726564,22.964363,22.136562,0.4002839158333869,-56.99841272096464,0.7402996034152244,226.05063917090652,0.012385926830337013,168.73983241336524,-1.669951335232553,-0.7977514943698523,25.215836897925524,24.34762363208301,24.207383025058316,24.09256344362819,24.14091217780557,3.184751538284107,2.257120780116699,2.0
43153928719725434,149.1151103486637,2.4427395716186715,0.42490166,22.041544,20.75563,20.048714,0.4932713512757872,250.92695771262424,0.8319458299741425,207.31902349557996,0.007316719829443448,166.59830322720688,-0.646463848105379,1.4146554222543777,25.763434457708623,24.953085159522065,24.356943915054345,23.867728092536144,23.529942241518402,1.7953240318903096,21.152241807761406,4.0
43158056183289074,150.9755655230481,2.542802539362986,0.52586126,23.072458,21.707909,20.974571,0.5782862524710528,-11.78161451362385,0.731294692184275,188.66961178017635,0.010497617655714029,29.054051307490127,-0.8719005580867246,-0.2782765682636306,26.000891704316423,25.36053732849357,25.092529035516176,24.928019026838157,24.904715420503926,3.3454877375579546,2.32813620032685,4.0
43153658136782388,149.49819304361597,2.5862847703324,0.9189033,24.002047,23.089808,21.980164,0.0208099939350204,-38.12568545428374,0.896636271963418,240.28003350838705,0.0049100059950768875,171.18757861278604,0.030452685054646374,-1.0002604500137604,26.463915088016027,25.29888976012761,24.99289954408029,24.82403067132792,24.68469984505963,3.257749674789832,4.230229429437227,2.0
43158605939099183,150.28827551294484,2.52229922647274,0.64710516,24.091322,22.39546,21.165817,0.0710379638207395,245.6992925477452,0.556346327644243,173.0817994973594,0.01848963736843624,147.2334715033993,-0.466205269871257,0.01022092716552909,24.183363582325722,23.54350108523194,23.40530072900995,23.315583642613287,23.38311187576468,3.0898711326954746,5.631836335935728,2.0
43154070453636138,149.0064691905126,2.521819762097523,0.91629255,24.218351,23.28093,22.145363,0.4825331290370559,-56.74464146743645,0.7681986500266406,222.09199464329566,0.010644438333043009,132.10364163569744,0.4374610840214636,0.6976878789275178,24.41782942628397,23.67430962810867,23.55555934473682,23.485061948598133,23.466104415415533,3.2658854215714617,2.640059912262822,4.0
42692387239135565,352.5379642864135,0.0759606287307037,0.5813265,23.733288,22.098108,21.014507,0.3065736668533947,-26.31880693021137,0.5518790331428347,173.63825584260985,0.006872308525979283,41.03659465958322,0.7316197426556531,-0.555814753261205,24.49160080810016,23.635468068082744,23.128053981716068,22.837355718945076,22.588254596567545,2.4331074858383115,1.3719500229838864,2.0
43163283158499419,151.3906997551034,2.797099377662643,0.7361748,23.98316,22.265379,20.890442,0.0165526360549248,25.16107602085592,0.5016223453470666,180.80124528507588,0.011210809921549804,148.20039218621372,-0.2865927742229663,0.9200079774425266,24.50635025864556,24.11216206668736,23.975597227637643,23.815154761242056,23.634722358874583,2.216518435793565,2.219081521665894,2.0
43158322471265961,150.65597388346023,2.2046241635257817,0.81476927,24.099873,22.384827,21.078821,0.1257980168059516,261.7596009248348,0.7671590007498057,210.64841351514988,0.01809402551345353,134.25485702845646,1.8529796668728444,-0.08117169663559323,28.488035046028678,26.12082456408251,25.522988281066034,25.169816826261005,24.905674840404977,3.635199617669632,2.1371663808115966,2.0
43159142810024607,149.5921482833643,2.0614351346443907,0.90975356,23.566101,22.613388,21.649597,0.2542716190265758,234.41417246599897,0.6231974882574447,249.23662699482134,0.013817235817926144,139.58154133644564,1.1059726589659058,-0.950524377044141,24.74720099460337,24.219231322751266,23.835613258561494,23.556511724306116,23.259949390757985,1.674714376289455,2.5563149324438426,2.0
44217963917640617,149.48633623750794,3.2024222269260627,0.76465553,23.878757,22.820782,21.674698,0.2492718433613656,-67.97451823582435,0.6714877776717696,209.50425738966103,0.005162742371368695,17.42549727826799,-0.10520777845664797,-1.507390377792793,25.61276012430612,24.814727131604158,24.350159854269677,24.024428053208567,23.70337388576874,2.3325671562845325,1.2637804807573154,2.0
43163003985602072,151.65673048050695,2.54709817653976,1.0578926,24.039309,23.067686,21.928246,0.1378049532819046,-84.0197075486034,0.7522319172018703,236.78263102600326,0.011630885385915609,38.53072199698086,-0.06895676857498514,0.5303507084364589,26.91495934604532,26.1272583947072,25.765876927948316,25.549932477292376,25.461797322960276,2.978458100968141,3.8101093921745237,2.0
42692133836051749,352.9275365369615,0.8606967885566496,0.72908914,23.474203,21.952116,20.644257,0.2638757672504737,234.30552653922632,0.9509128871279641,230.9651648018297,0.008175629634950193,40.09310639800889,-0.035678301258968134,-1.2122317417605244,26.852500114019048,25.91781141644905,25.774947565976394,25.67410277619346,25.674247561497562,3.294998260230071,2.2681694187898596,2.0
44223324036811479,149.6947314282426,3.0707979485874963,0.8474373,23.53034,22.753706,21.95073,0.4374907645362159,257.49390973062737,0.5321345380122414,199.30648680351806,0.009989973011520784,157.91863266316005,0.1286573055213373,0.6696149605809123,25.90893089010489,25.748379456665532,25.789189416327886,25.658182375966035,25.56991983135019,2.1303981780521504,3.515800504288926,4.0
44223190892834415,149.8150513888281,3.3208099864474008,0.92982864,22.135777,22.30663,21.436272,0.3494440018693805,252.56635973317532,0.7930341926687995,277.6128213994443,0.018752853348568254,114.46243499564797,-0.45796886713454743,-0.8098468221130638,25.784275744217712,25.30961590583519,24.941463723171964,24.690303070238375,24.405187367903086,1.7603705948996617,6.563668964844901,4.0
42090297248738660,148.99139162430708,1.2955322371212146,0.9002282,22.973942,22.204706,21.408237,0.0127760989806108,-17.19436508232809,0.9856682488773533,270.6523650071756,0.01936805645061212,86.81981799227438,-0.6045882662856454,2.753242592818636,25.98356147490356,25.36251377440349,25.098002991630104,24.89392719279092,24.63945588562588,2.341205069509322,1.1865958190161903,2.0
42692958469778488,351.89015879052835,0.8959574192916867,0.7520264,23.328777,22.09547,20.918613,0.0852105052806626,-63.4287379458014,0.8999874287699692,235.81261739349634,0.0032427358625172365,128.8074817792947,-0.08648958232667374,-2.614593186411421,24.57989924155605,24.006827108654207,23.67689582348474,23.549865298680714,23.33119859373852,2.590192768331926,1.0445398482950343,2.0
43158468500151933,150.46766540842015,2.5659091971994026,0.24053673,20.610395,19.187483,18.443142,0.0179349140442647,-40.20215948048448,0.9266405979265457,193.3337329420368,0.009401289568286526,36.32932755163571,-0.011313397164962857,0.5258986797871006,23.905430117937982,23.488568311128795,23.368216464117246,23.296378923660342,23.246415209124862,3.362444915067074,8.515401758140204,2.0
43154482770480582,148.4692605614871,2.669553603489254,0.8834877,24.030968,22.709957,21.39105,0.1862406114341401,247.4221691108159,0.6989452852455709,205.06081720528672,0.013756439360954834,169.64145473803666,0.1413467024229433,-1.3013064373604122,25.185047787010472,23.414604951453565,23.515691816124004,23.466844250948004,23.413911012147654,3.703576900907261,1.653813197126043,2.0
42089889226839545,149.61392713767034,1.4279563973262248,0.9420379,24.483856,23.354624,22.239763,0.4394434995369626,8.641778589595802,0.639570427418042,199.5804767920522,0.012046281935549435,15.031076637041362,-0.5501643082452929,1.5168632284665067,28.226082767376727,26.233822773293408,25.761352496015274,25.468459083204646,25.247489605093893,3.743522628190282,2.2544754703296572,2.0
42692391534089179,352.5708281414994,0.0991378491216185,0.8810111,24.509184,22.588207,21.224672,0.1426873909771097,-67.78945999483287,0.6066211858121114,202.41838158418793,0.0028085885807110677,74.26908272035818,-0.5178629001196065,-0.21674028513503957,26.929586125705296,26.15656462184646,25.76986831862503,25.6780959800108,25.45463869759659,2.7118824580038416,4.8513047382113,2.0
